parameter,index,value,loss,delta_loss
θ4_seg4,16,0.23850499942285405,109767.76752630567,-565.062594680785
θ4_seg4,16,0.27102840843506143,109792.35822875288,-540.4718922335742
θ4_seg4,16,0.3198135219533725,109820.07379655645,-512.7563244300109
θ4_seg4,16,0.3929911922308391,109851.71004695437,-481.1200740320928
θ4_seg4,16,0.502757697647039,110172.25890422791,-160.57121675854432
θ4_seg4,16,0.6674074557713389,111005.61771487893,672.7875938924699
θ5_seg4,17,1.0e-12,107972.67486038608,-2360.1552606003825
θ5_seg4,17,0.46802628317110284,109347.90183703043,-984.9282839560328
θ5_seg4,17,0.815825631215684,109577.62985096386,-755.2002700226003
θ5_seg4,17,1.0476918632454046,109678.42313188425,-654.4069891022082
θ5_seg4,17,1.2022693512652185,109722.69417460091,-610.1359463855479
θ5_seg4,17,1.3053210099450945,109747.88764352699,-584.9424774594663
θ5_seg4,17,1.3740221157316783,110332.83012098646,0.0
θ5_seg4,17,1.4427232215182622,109779.17623619456,-553.6538847919
θ5_seg4,17,1.5457748801981381,109786.04911630074,-546.7810046857194
θ5_seg4,17,1.700352368217952,109805.31881249702,-527.5113084894401
θ5_seg4,17,1.9322186002476727,109827.89602059041,-504.9341003960435
θ5_seg4,17,2.2800179482922536,109852.74612418277,-480.08399680368893
θ5_seg4,17,2.8017169703591254,109943.29583972646,-389.53428125999926
θ5_seg4,17,3.5842655034594326,110285.38048742843,-47.44963355803338
θ5_seg4,17,4.7580883031098935,111234.55478646119,901.7246654747287
θ6_seg4,18,1.0e-12,84235.34509031517,-26097.48503067129
θ6_seg4,18,0.7655139856322254,108172.97344363572,-2159.8566773507337
θ6_seg4,18,1.3343821767901178,108946.34127710665,-1386.488843879808
θ6_seg4,18,1.713627637562046,109301.59904042995,-1031.2310805565066
θ6_seg4,18,1.9664579447433317,109565.79069798568,-767.0394230007805
θ6_seg4,18,2.1350114828641886,109637.83762646667,-694.9924945197854
θ6_seg4,18,2.247380508278093,110332.83012098646,0.0
θ6_seg4,18,2.3597495336919976,109623.65309022943,-709.1770307570259
θ6_seg4,18,2.5283030718128545,109600.35501897646,-732.4751020099939
θ6_seg4,18,2.78113337899414,109627.99421146815,-704.8359095183114
θ6_seg4,18,3.1603788397660684,109665.32536867284,-667.5047523136163
θ6_seg4,18,3.7292470309239607,109708.33245940309,-624.497661583373
θ6_seg4,18,4.582549317660799,109754.21325441281,-578.6168665736477
